epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
23,2020-06-02,21,PI,Matias Olímpio,2206100,city,3,27.43233,0,1,0,0.3333,10936,False,False
23,2020-06-02,44,PI,Miguel Alves,2206209,city,52,154.02844,0,1,0,0.0192,33760,False,False
23,2020-06-02,8,PI,Milton Brandão,2206357,city,0,,0,0,0,0.0,6613,False,False
23,2020-06-02,37,PI,Monsenhor Gil,2206407,city,23,217.72056,4,0,0,0.0,10564,False,False
23,2020-06-02,32,PI,Monsenhor Hipólito,2206506,city,8,103.23913,0,1,0,0.125,7749,False,False
23,2020-06-02,36,PI,Morro Cabeça no Tempo,2206654,city,8,176.52251,1,0,0,0.0,4532,False,False
23,2020-06-02,25,PI,Morro do Chapéu do Piauí,2206670,city,24,353.14891,0,0,0,0.0,6796,False,False
23,2020-06-02,41,PI,Nazaré do Piauí,2206704,city,1,13.62583,0,0,0,0.0,7339,False,False
23,2020-06-02,43,PI,Nazária,2206720,city,4,46.67445,0,1,0,0.25,8570,False,False
23,2020-06-02,15,PI,Nossa Senhora dos Remédios,2206803,city,7,80.53382,1,1,0,0.1429,8692,False,False
23,2020-06-02,16,PI,Nova Santa Rita,2207959,city,0,,0,0,0,0.0,4374,False,False
23,2020-06-02,11,PI,Novo Santo Antônio,2206951,city,2,66.86727,0,0,0,0.0,2991,False,False
23,2020-06-02,39,PI,Oeiras,2207009,city,64,172.83751,2,0,0,0.0,37029,False,False
23,2020-06-02,16,PI,Olho D'Água do Piauí,2207108,city,9,366.00244,1,0,0,0.0,2459,False,False
23,2020-06-02,14,PI,Padre Marcos,2207207,city,1,14.56028,0,0,0,0.0,6868,False,False
23,2020-06-02,36,PI,Palmeirais,2207504,city,5,34.39026,0,1,0,0.2,14539,False,False
23,2020-06-02,14,PI,Parnaguá,2207603,city,1,9.26698,0,0,0,0.0,10791,False,False
23,2020-06-02,67,PI,Parnaíba,2207702,city,634,414.16794,55,9,0,0.0142,153078,False,False
23,2020-06-02,16,PI,Passagem Franca do Piauí,2207751,city,6,139.11431,1,0,0,0.0,4313,False,False
23,2020-06-02,20,PI,Pau D'Arco do Piauí,2207793,city,5,123.60939,1,0,0,0.0,4045,False,False
23,2020-06-02,15,PI,Paulistana,2207801,city,9,43.85324,1,0,0,0.0,20523,False,False
23,2020-06-02,19,PI,Pavussu,2207850,city,1,27.19608,0,1,0,1.0,3677,False,False
23,2020-06-02,45,PI,Pedro II,2207900,city,42,108.40948,2,2,0,0.0476,38742,False,False
23,2020-06-02,14,PI,Pedro Laurentino,2207934,city,1,39.43218,0,0,0,0.0,2536,False,False
23,2020-06-02,49,PI,Picos,2208007,city,207,264.63143,10,4,0,0.0193,78222,False,False
23,2020-06-02,51,PI,Pimenteiras,2208106,city,15,123.69094,0,1,0,0.0667,12127,False,False
23,2020-06-02,37,PI,Pio IX,2208205,city,13,70.55631,0,0,0,0.0,18425,False,False
23,2020-06-02,58,PI,Piracuruca,2208304,city,40,138.93231,4,3,1,0.075,28791,False,False
23,2020-06-02,39,PI,Piripiri,2208403,city,95,149.03831,8,3,0,0.0316,63742,False,False
23,2020-06-02,31,PI,Porto,2208502,city,1,7.95672,0,0,0,0.0,12568,False,False
23,2020-06-02,36,PI,Queimada Nova,2208650,city,20,222.41993,4,0,0,0.0,8992,False,False
23,2020-06-02,26,PI,Redenção do Gurguéia,2208700,city,1,11.39212,-1,0,0,0.0,8778,False,False
23,2020-06-02,31,PI,Regeneração,2208809,city,2,11.12471,0,0,0,0.0,17978,False,False
23,2020-06-02,46,PI,Ribeira do Piauí,2208874,city,1,22.33639,0,0,0,0.0,4477,False,False
23,2020-06-02,21,PI,Ribeiro Gonçalves,2208908,city,17,231.57608,5,0,0,0.0,7341,False,False
23,2020-06-02,39,PI,Rio Grande do Piauí,2209005,city,6,93.28358,0,1,0,0.1667,6432,False,False
23,2020-06-02,14,PI,Santa Cruz do Piauí,2209104,city,1,16.02564,0,0,0,0.0,6240,False,False
23,2020-06-02,6,PI,Santa Filomena,2209203,city,2,31.98465,0,0,0,0.0,6253,False,False
23,2020-06-02,28,PI,Santa Luz,2209302,city,2,34.12969,1,1,0,0.5,5860,False,False
23,2020-06-02,7,PI,Santana do Piauí,2209351,city,1,21.57963,0,0,0,0.0,4634,False,False
23,2020-06-02,14,PI,Santo Antônio de Lisboa,2209401,city,3,46.76539,0,0,0,0.0,6415,False,False
23,2020-06-02,10,PI,São Francisco de Assis do Piauí,2209658,city,1,17.37619,0,0,0,0.0,5755,False,False
23,2020-06-02,38,PI,São Francisco do Piauí,2209708,city,1,15.56905,0,1,0,1.0,6423,False,False
23,2020-06-02,32,PI,São Gonçalo do Piauí,2209807,city,10,199.40179,0,1,0,0.1,5015,False,False
23,2020-06-02,19,PI,São João da Canabrava,2209856,city,1,21.70139,0,0,0,0.0,4608,False,False
23,2020-06-02,26,PI,São João da Fronteira,2209872,city,5,82.75405,0,0,0,0.0,6042,False,False
23,2020-06-02,4,PI,São João do Arraial,2209971,city,1,12.51721,0,0,0,0.0,7989,False,False
23,2020-06-02,33,PI,São João do Piauí,2210003,city,10,48.54133,2,0,0,0.0,20601,False,False
23,2020-06-02,68,PI,São José do Divino,2210052,city,5,93.52787,0,1,0,0.2,5346,False,False
23,2020-06-02,27,PI,São José do Peixe,2210102,city,4,106.80908,0,0,0,0.0,3745,False,False
23,2020-06-02,47,PI,São José do Piauí,2210201,city,7,104.3997,2,0,0,0.0,6705,False,False
23,2020-06-02,34,PI,São Julião,2210300,city,7,110.011,0,1,0,0.1429,6363,False,False
23,2020-06-02,35,PI,São Lourenço do Piauí,2210359,city,1,21.86748,0,0,0,0.0,4573,False,False
23,2020-06-02,27,PI,São Luis do Piauí,2210375,city,1,37.82148,0,0,0,0.0,2644,False,False
23,2020-06-02,32,PI,São Miguel da Baixa Grande,2210383,city,1,40.78303,0,0,0,0.0,2452,False,False
23,2020-06-02,6,PI,São Miguel do Tapuio,2210409,city,1,5.66187,-2,0,0,0.0,17662,False,False
23,2020-06-02,36,PI,São Pedro do Piauí,2210508,city,11,76.97152,0,0,0,0.0,14291,False,False
23,2020-06-02,50,PI,São Raimundo Nonato,2210607,city,64,184.3849,3,2,1,0.0312,34710,False,False
23,2020-06-02,20,PI,Sigefredo Pacheco,2210656,city,2,19.91833,0,0,0,0.0,10041,False,False
23,2020-06-02,6,PI,Simões,2210706,city,2,13.66774,0,0,0,0.0,14633,False,False
23,2020-06-02,25,PI,Simplício Mendes,2210805,city,18,141.60963,0,0,0,0.0,12711,False,False
23,2020-06-02,21,PI,Socorro do Piauí,2210904,city,2,43.77325,0,1,0,0.5,4569,False,False
23,2020-06-02,76,PI,Teresina,2211001,city,2531,292.6536,99,101,6,0.0399,864845,False,False
23,2020-06-02,46,PI,União,2211100,city,94,211.30718,5,0,0,0.0,44485,False,False
23,2020-06-02,37,PI,Uruçuí,2211209,city,76,352.53734,4,3,0,0.0395,21558,False,False
23,2020-06-02,33,PI,Valença do Piauí,2211308,city,21,100.39201,3,1,0,0.0476,20918,False,False
23,2020-06-02,8,PI,Várzea Branca,2211357,city,2,40.42854,0,1,0,0.5,4947,False,False
23,2020-06-02,39,PI,Várzea Grande,2211407,city,1,22.77386,0,0,0,0.0,4391,False,False
23,2020-06-02,23,PI,Vera Mendes,2211506,city,2,64.99838,0,0,0,0.0,3077,False,False
23,2020-06-02,31,PI,Vila Nova do Piauí,2211605,city,4,134.6348,1,0,0,0.0,2971,False,False
23,2020-06-02,76,PI,,22,state,5828,178.05059,322,192,12,0.0329,3273227,False,False
23,2020-06-01,40,PI,Água Branca,2200202,city,106,608.81052,9,6,0,0.0566,17411,False,False
23,2020-06-01,5,PI,Alagoinha do Piauí,2200251,city,1,13.07019,0,0,0,0.0,7651,False,False
23,2020-06-01,21,PI,Alto Longá,2200301,city,11,76.90157,0,0,0,0.0,14304,False,False
23,2020-06-01,48,PI,Altos,2200400,city,62,152.99576,8,2,1,0.0323,40524,False,False
23,2020-06-01,39,PI,Alvorada do Gurguéia,2200459,city,1,18.45359,0,0,0,0.0,5419,False,False
23,2020-06-01,31,PI,Amarante,2200509,city,7,39.77725,1,0,0,0.0,17598,False,False
23,2020-06-01,45,PI,Angical do Piauí,2200608,city,6,88.39128,0,0,0,0.0,6788,False,False
23,2020-06-01,38,PI,Anísio de Abreu,2200707,city,17,172.06478,0,0,0,0.0,9880,False,False
23,2020-06-01,34,PI,Aroazes,2200905,city,1,17.13796,0,0,0,0.0,5835,False,False
23,2020-06-01,15,PI,Avelino Lopes,2201101,city,2,17.71636,1,0,0,0.0,11289,False,False
23,2020-06-01,26,PI,Baixa Grande do Ribeiro,2201150,city,14,120.83549,6,1,0,0.0714,11586,False,False
23,2020-06-01,36,PI,Barras,2201200,city,183,388.81571,19,2,0,0.0109,47066,False,False
23,2020-06-01,10,PI,Barreiras do Piauí,2201309,city,1,29.86858,0,0,0,0.0,3348,False,False
23,2020-06-01,8,PI,Barro Duro,2201408,city,17,241.75199,1,0,0,0.0,7032,False,False
23,2020-06-01,29,PI,Batalha,2201507,city,68,253.19284,5,2,0,0.0294,26857,False,False
23,2020-06-01,18,PI,Bela Vista do Piauí,2201556,city,1,24.9066,0,0,0,0.0,4015,False,False
23,2020-06-01,14,PI,Belém do Piauí,2201572,city,6,168.25575,0,1,0,0.1667,3566,False,False
23,2020-06-01,29,PI,Beneditinos,2201606,city,2,19.10767,0,0,0,0.0,10467,False,False
23,2020-06-01,30,PI,Bertolínia,2201705,city,4,72.71405,0,0,0,0.0,5501,False,False
23,2020-06-01,43,PI,Betânia do Piauí,2201739,city,1,16.11604,0,0,0,0.0,6205,False,False
23,2020-06-01,34,PI,Boa Hora,2201770,city,3,44.24126,1,0,0,0.0,6781,False,False
23,2020-06-01,11,PI,Bocaina,2201804,city,4,88.88889,0,0,0,0.0,4500,False,False
23,2020-06-01,39,PI,Bom Jesus,2201903,city,62,246.23694,4,0,0,0.0,25179,False,False
23,2020-06-01,46,PI,Bom Princípio do Piauí,2201919,city,1,17.76199,0,1,0,1.0,5630,False,False
23,2020-06-01,48,PI,Bonfim do Piauí,2201929,city,1,17.63668,0,0,0,0.0,5670,False,False
23,2020-06-01,7,PI,Brasileira,2201960,city,4,48.02497,1,0,0,0.0,8329,False,False
23,2020-06-01,37,PI,Buriti dos Lopes,2202000,city,21,106.16248,1,1,0,0.0476,19781,False,False
23,2020-06-01,13,PI,Buriti dos Montes,2202026,city,3,36.3901,1,1,0,0.3333,8244,False,False
23,2020-06-01,14,PI,Cabeceiras do Piauí,2202059,city,2,18.89288,1,0,0,0.0,10586,False,False
23,2020-06-01,10,PI,Cajazeiras do Piauí,2202075,city,1,28.09778,0,0,0,0.0,3559,False,False
23,2020-06-01,10,PI,Caldeirão Grande do Piauí,2202091,city,3,51.93906,0,0,0,0.0,5776,False,False
23,2020-06-01,5,PI,Campinas do Piauí,2202109,city,1,17.81578,0,0,0,0.0,5613,False,False
23,2020-06-01,6,PI,Campo Alegre do Fidalgo,2202117,city,1,19.82161,0,0,0,0.0,5045,False,False
23,2020-06-01,18,PI,Campo Grande do Piauí,2202133,city,17,286.05082,0,0,0,0.0,5943,False,False
23,2020-06-01,11,PI,Campo Largo do Piauí,2202174,city,1,13.73815,0,0,0,0.0,7279,False,False
23,2020-06-01,60,PI,Campo Maior,2202208,city,161,343.77469,24,3,0,0.0186,46833,False,False
23,2020-06-01,38,PI,Canto do Buriti,2202307,city,4,18.8795,0,1,0,0.25,21187,False,False
23,2020-06-01,14,PI,Capitão de Campos,2202406,city,0,,0,0,0,0.0,11417,False,False
23,2020-06-01,12,PI,Capitão Gervásio Oliveira,2202455,city,2,48.78049,0,0,0,0.0,4100,False,False
23,2020-06-01,50,PI,Caracol,2202505,city,2,18.32173,0,0,0,0.0,10916,False,False
23,2020-06-01,5,PI,Caraúbas do Piauí,2202539,city,2,34.08316,0,0,0,0.0,5868,False,False
23,2020-06-01,40,PI,Castelo do Piauí,2202604,city,9,45.6482,0,0,0,0.0,19716,False,False
23,2020-06-01,29,PI,Cocal,2202703,city,15,53.98208,2,1,0,0.0667,27787,False,False
23,2020-06-01,25,PI,Cocal de Telha,2202711,city,26,531.58863,0,0,0,0.0,4891,False,False
23,2020-06-01,31,PI,Cocal dos Alves,2202729,city,2,32.50447,0,0,0,0.0,6153,False,False
23,2020-06-01,26,PI,Coivaras,2202737,city,2,49.75124,0,0,0,0.0,4020,False,False
23,2020-06-01,43,PI,Colônia do Gurguéia,2202752,city,4,61.69031,0,1,0,0.25,6484,False,False
23,2020-06-01,31,PI,Colônia do Piauí,2202778,city,3,39.18495,0,0,0,0.0,7656,False,False
23,2020-06-01,36,PI,Corrente,2202901,city,24,90.07657,1,0,0,0.0,26644,False,False
23,2020-06-01,10,PI,Cristino Castro,2203107,city,1,9.59417,0,1,0,1.0,10423,False,False
23,2020-06-01,14,PI,Curimatá,2203206,city,8,70.24939,0,0,0,0.0,11388,False,False
23,2020-06-01,26,PI,Currais,2203230,city,0,,0,0,0,0.0,4954,False,False
23,2020-06-01,5,PI,Curralinhos,2203255,city,3,67.52194,0,0,0,0.0,4443,False,False
23,2020-06-01,7,PI,Curral Novo do Piauí,2203271,city,1,18.71608,0,0,0,0.0,5343,False,False
23,2020-06-01,47,PI,Demerval Lobão,2203305,city,67,484.90989,16,1,0,0.0149,13817,False,False
23,2020-06-01,17,PI,Dirceu Arcoverde,2203354,city,27,385.10911,0,0,0,0.0,7011,False,False
23,2020-06-01,22,PI,Dom Expedito Lopes,2203404,city,9,130.35921,0,0,0,0.0,6904,False,False
23,2020-06-01,10,PI,Domingos Mourão,2203420,city,1,22.96211,0,0,0,0.0,4355,False,False
23,2020-06-01,15,PI,Dom Inocêncio,2203453,city,2,20.92926,0,0,0,0.0,9556,False,False
23,2020-06-01,37,PI,Elesbão Veloso,2203503,city,28,191.75455,1,1,0,0.0357,14602,False,False
23,2020-06-01,46,PI,Esperantina,2203701,city,159,400.13086,16,2,0,0.0126,39737,False,False
23,2020-06-01,36,PI,Fartura do Piauí,2203750,city,3,56.52911,0,0,0,0.0,5307,False,False
23,2020-06-01,44,PI,Floriano,2203909,city,80,133.47793,1,3,0,0.0375,59935,False,False
23,2020-06-01,46,PI,Francinópolis,2204006,city,9,168.28721,1,0,0,0.0,5348,False,False
23,2020-06-01,33,PI,Francisco Ayres,2204105,city,2,45.99816,0,0,0,0.0,4348,False,False
23,2020-06-01,30,PI,Francisco Santos,2204204,city,3,32.1923,0,0,0,0.0,9319,False,False
23,2020-06-01,25,PI,Fronteiras,2204303,city,6,51.6129,0,0,0,0.0,11625,False,False
23,2020-06-01,8,PI,Gilbués,2204402,city,4,37.41815,3,0,0,0.0,10690,False,False
23,2020-06-01,7,PI,Guadalupe,2204501,city,1,9.52472,0,0,0,0.0,10499,False,False
23,2020-06-01,14,PI,Hugo Napoleão,2204600,city,3,77.37942,0,0,0,0.0,3877,False,False
23,2020-06-01,39,PI,Ilha Grande,2204659,city,5,53.04477,1,1,0,0.2,9426,False,False
23,2020-06-01,47,PI,Inhuma,2204709,city,7,45.72772,0,1,0,0.1429,15308,False,False
23,2020-06-01,25,PI,Ipiranga do Piauí,2204808,city,1,10.19264,0,0,0,0.0,9811,False,False
23,2020-06-01,5,PI,Isaías Coelho,2204907,city,2,23.39455,1,0,0,0.0,8549,False,False
23,2020-06-01,9,PI,Itainópolis,2205003,city,4,34.69211,0,0,0,0.0,11530,False,False
23,2020-06-01,43,PI,Itaueira,2205102,city,1,9.07523,0,1,0,1.0,11019,False,False
23,2020-06-01,14,PI,Jaicós,2205201,city,1,5.23451,0,0,0,0.0,19104,False,False
23,2020-06-01,13,PI,Joaquim Pires,2205409,city,6,41.8002,0,0,0,0.0,14354,False,False
23,2020-06-01,39,PI,José de Freitas,2205508,city,31,79.0655,4,2,1,0.0645,39208,False,False
23,2020-06-01,14,PI,Juazeiro do Piauí,2205516,city,10,182.54838,5,0,0,0.0,5478,False,False
23,2020-06-01,31,PI,Júlio Borges,2205524,city,4,71.08584,0,2,0,0.5,5627,False,False
23,2020-06-01,3,PI,Lagoa de São Francisco,2205573,city,1,14.79728,0,0,0,0.0,6758,False,False
23,2020-06-01,44,PI,Lagoa do Barro do Piauí,2205565,city,8,171.85822,0,0,0,0.0,4655,False,False
23,2020-06-01,20,PI,Lagoa do Piauí,2205581,city,18,442.91339,1,1,0,0.0556,4064,False,False
23,2020-06-01,17,PI,Lagoa do Sítio,2205599,city,2,38.63241,0,0,0,0.0,5177,False,False
23,2020-06-01,18,PI,Landri Sales,2205607,city,4,75.54297,0,0,0,0.0,5295,False,False
23,2020-06-01,46,PI,Luís Correia,2205706,city,46,151.76009,11,2,0,0.0435,30311,False,False
23,2020-06-01,40,PI,Luzilândia,2205805,city,26,102.01679,6,1,0,0.0385,25486,False,False
23,2020-06-01,9,PI,Madeiro,2205854,city,3,36.10108,0,1,0,0.3333,8310,False,False
23,2020-06-01,39,PI,Manoel Emídio,2205904,city,1,18.69508,0,1,0,1.0,5349,False,False
23,2020-06-01,23,PI,Marcolândia,2205953,city,6,70.65473,0,0,0,0.0,8492,False,False
23,2020-06-01,29,PI,Marcos Parente,2206001,city,4,87.93141,0,0,0,0.0,4549,False,False
23,2020-06-01,20,PI,Matias Olímpio,2206100,city,3,27.43233,0,1,0,0.3333,10936,False,False
23,2020-06-01,43,PI,Miguel Alves,2206209,city,52,154.02844,1,1,1,0.0192,33760,False,False
23,2020-06-01,7,PI,Milton Brandão,2206357,city,0,,0,0,0,0.0,6613,False,False
23,2020-06-01,36,PI,Monsenhor Gil,2206407,city,19,179.85612,0,0,0,0.0,10564,False,False
23,2020-06-01,31,PI,Monsenhor Hipólito,2206506,city,8,103.23913,0,1,0,0.125,7749,False,False
23,2020-06-01,35,PI,Morro Cabeça no Tempo,2206654,city,7,154.45719,0,0,0,0.0,4532,False,False
23,2020-06-01,24,PI,Morro do Chapéu do Piauí,2206670,city,24,353.14891,0,0,0,0.0,6796,False,False
23,2020-06-01,40,PI,Nazaré do Piauí,2206704,city,1,13.62583,0,0,0,0.0,7339,False,False
23,2020-06-01,42,PI,Nazária,2206720,city,4,46.67445,1,1,0,0.25,8570,False,False
23,2020-06-01,14,PI,Nossa Senhora dos Remédios,2206803,city,6,69.02899,0,1,0,0.1667,8692,False,False
23,2020-06-01,15,PI,Nova Santa Rita,2207959,city,0,,0,0,0,0.0,4374,False,False
23,2020-06-01,10,PI,Novo Santo Antônio,2206951,city,2,66.86727,0,0,0,0.0,2991,False,False
23,2020-06-01,38,PI,Oeiras,2207009,city,62,167.43633,2,0,0,0.0,37029,False,False
23,2020-06-01,15,PI,Olho D'Água do Piauí,2207108,city,8,325.3355,0,0,0,0.0,2459,False,False
23,2020-06-01,13,PI,Padre Marcos,2207207,city,1,14.56028,0,0,0,0.0,6868,False,False
23,2020-06-01,35,PI,Palmeirais,2207504,city,5,34.39026,0,1,0,0.2,14539,False,False
23,2020-06-01,13,PI,Parnaguá,2207603,city,1,9.26698,0,0,0,0.0,10791,False,False
23,2020-06-01,66,PI,Parnaíba,2207702,city,579,378.23855,64,9,0,0.0155,153078,False,False
23,2020-06-01,15,PI,Passagem Franca do Piauí,2207751,city,5,115.92859,0,0,0,0.0,4313,False,False
23,2020-06-01,19,PI,Pau D'Arco do Piauí,2207793,city,4,98.88752,0,0,0,0.0,4045,False,False
23,2020-06-01,14,PI,Paulistana,2207801,city,8,38.98066,0,0,0,0.0,20523,False,False
23,2020-06-01,18,PI,Pavussu,2207850,city,1,27.19608,0,1,0,1.0,3677,False,False
23,2020-06-01,44,PI,Pedro II,2207900,city,40,103.24712,1,2,1,0.05,38742,False,False
23,2020-06-01,13,PI,Pedro Laurentino,2207934,city,1,39.43218,0,0,0,0.0,2536,False,False
23,2020-06-01,48,PI,Picos,2208007,city,197,251.84731,4,4,0,0.0203,78222,False,False
23,2020-06-01,50,PI,Pimenteiras,2208106,city,15,123.69094,3,1,0,0.0667,12127,False,False
23,2020-06-01,36,PI,Pio IX,2208205,city,13,70.55631,0,0,0,0.0,18425,False,False
23,2020-06-01,57,PI,Piracuruca,2208304,city,36,125.03907,1,2,0,0.0556,28791,False,False
23,2020-06-01,38,PI,Piripiri,2208403,city,87,136.48772,3,3,1,0.0345,63742,False,False
23,2020-06-01,30,PI,Porto,2208502,city,1,7.95672,0,0,0,0.0,12568,False,False
23,2020-06-01,35,PI,Queimada Nova,2208650,city,16,177.93594,1,0,0,0.0,8992,False,False
23,2020-06-01,25,PI,Redenção do Gurguéia,2208700,city,2,22.78423,0,0,0,0.0,8778,False,False
23,2020-06-01,30,PI,Regeneração,2208809,city,2,11.12471,1,0,0,0.0,17978,False,False
23,2020-06-01,45,PI,Ribeira do Piauí,2208874,city,1,22.33639,0,0,0,0.0,4477,False,False
23,2020-06-01,20,PI,Ribeiro Gonçalves,2208908,city,12,163.46547,2,0,0,0.0,7341,False,False
23,2020-06-01,38,PI,Rio Grande do Piauí,2209005,city,6,93.28358,0,1,0,0.1667,6432,False,False
23,2020-06-01,13,PI,Santa Cruz do Piauí,2209104,city,1,16.02564,0,0,0,0.0,6240,False,False
23,2020-06-01,5,PI,Santa Filomena,2209203,city,2,31.98465,0,0,0,0.0,6253,False,False
23,2020-06-01,27,PI,Santa Luz,2209302,city,1,17.06485,0,1,0,1.0,5860,False,False
23,2020-06-01,6,PI,Santana do Piauí,2209351,city,1,21.57963,0,0,0,0.0,4634,False,False
23,2020-06-01,13,PI,Santo Antônio de Lisboa,2209401,city,3,46.76539,0,0,0,0.0,6415,False,False
23,2020-06-01,9,PI,São Francisco de Assis do Piauí,2209658,city,1,17.37619,0,0,0,0.0,5755,False,False
23,2020-06-01,37,PI,São Francisco do Piauí,2209708,city,1,15.56905,0,1,0,1.0,6423,False,False
23,2020-06-01,31,PI,São Gonçalo do Piauí,2209807,city,10,199.40179,0,1,0,0.1,5015,False,False
23,2020-06-01,18,PI,São João da Canabrava,2209856,city,1,21.70139,0,0,0,0.0,4608,False,False
23,2020-06-01,25,PI,São João da Fronteira,2209872,city,5,82.75405,1,0,0,0.0,6042,False,False
23,2020-06-01,3,PI,São João do Arraial,2209971,city,1,12.51721,0,0,0,0.0,7989,False,False
23,2020-06-01,32,PI,São João do Piauí,2210003,city,8,38.83307,1,0,0,0.0,20601,False,False
23,2020-06-01,67,PI,São José do Divino,2210052,city,5,93.52787,0,1,0,0.2,5346,False,False
23,2020-06-01,26,PI,São José do Peixe,2210102,city,4,106.80908,2,0,0,0.0,3745,False,False
23,2020-06-01,46,PI,São José do Piauí,2210201,city,5,74.57122,1,0,0,0.0,6705,False,False
23,2020-06-01,33,PI,São Julião,2210300,city,7,110.011,0,1,0,0.1429,6363,False,False
23,2020-06-01,34,PI,São Lourenço do Piauí,2210359,city,1,21.86748,0,0,0,0.0,4573,False,False
23,2020-06-01,26,PI,São Luis do Piauí,2210375,city,1,37.82148,0,0,0,0.0,2644,False,False
23,2020-06-01,31,PI,São Miguel da Baixa Grande,2210383,city,1,40.78303,0,0,0,0.0,2452,False,False
23,2020-06-01,5,PI,São Miguel do Tapuio,2210409,city,3,16.98562,2,0,0,0.0,17662,False,False
23,2020-06-01,35,PI,São Pedro do Piauí,2210508,city,11,76.97152,0,0,0,0.0,14291,False,False
23,2020-06-01,49,PI,São Raimundo Nonato,2210607,city,61,175.74186,4,1,0,0.0164,34710,False,False
23,2020-06-01,19,PI,Sigefredo Pacheco,2210656,city,2,19.91833,0,0,0,0.0,10041,False,False
23,2020-06-01,5,PI,Simões,2210706,city,2,13.66774,0,0,0,0.0,14633,False,False
23,2020-06-01,24,PI,Simplício Mendes,2210805,city,18,141.60963,0,0,0,0.0,12711,False,False
23,2020-06-01,20,PI,Socorro do Piauí,2210904,city,2,43.77325,1,1,0,0.5,4569,False,False
23,2020-06-01,75,PI,Teresina,2211001,city,2432,281.20646,128,95,5,0.0391,864845,False,False
23,2020-06-01,45,PI,União,2211100,city,89,200.06744,2,0,0,0.0,44485,False,False
23,2020-06-01,36,PI,Uruçuí,2211209,city,72,333.98274,4,3,1,0.0417,21558,False,False
23,2020-06-01,32,PI,Valença do Piauí,2211308,city,18,86.05029,4,1,0,0.0556,20918,False,False
23,2020-06-01,7,PI,Várzea Branca,2211357,city,2,40.42854,0,1,1,0.5,4947,False,False
23,2020-06-01,38,PI,Várzea Grande,2211407,city,1,22.77386,0,0,0,0.0,4391,False,False
23,2020-06-01,22,PI,Vera Mendes,2211506,city,2,64.99838,0,0,0,0.0,3077,False,False
23,2020-06-01,30,PI,Vila Nova do Piauí,2211605,city,3,100.9761,0,0,0,0.0,2971,False,False
23,2020-06-01,75,PI,,22,state,5506,168.2132,387,180,12,0.0327,3273227,False,False
23,2020-05-31,39,PI,Água Branca,2200202,city,97,557.11906,2,6,0,0.0619,17411,False,False
23,2020-05-31,4,PI,Alagoinha do Piauí,2200251,city,1,13.07019,0,0,0,0.0,7651,False,False
23,2020-05-31,20,PI,Alto Longá,2200301,city,11,76.90157,0,0,0,0.0,14304,False,False
23,2020-05-31,47,PI,Altos,2200400,city,54,133.25437,0,1,0,0.0185,40524,False,False
23,2020-05-31,38,PI,Alvorada do Gurguéia,2200459,city,1,18.45359,0,0,0,0.0,5419,False,False
23,2020-05-31,30,PI,Amarante,2200509,city,6,34.09478,0,0,0,0.0,17598,False,False
23,2020-05-31,44,PI,Angical do Piauí,2200608,city,6,88.39128,0,0,0,0.0,6788,False,False
23,2020-05-31,37,PI,Anísio de Abreu,2200707,city,17,172.06478,1,0,0,0.0,9880,False,False
23,2020-05-31,33,PI,Aroazes,2200905,city,1,17.13796,0,0,0,0.0,5835,False,False
23,2020-05-31,14,PI,Avelino Lopes,2201101,city,1,8.85818,0,0,0,0.0,11289,False,False
23,2020-05-31,25,PI,Baixa Grande do Ribeiro,2201150,city,8,69.04885,0,1,0,0.125,11586,False,False
23,2020-05-31,35,PI,Barras,2201200,city,164,348.44686,23,2,0,0.0122,47066,False,False
23,2020-05-31,9,PI,Barreiras do Piauí,2201309,city,1,29.86858,0,0,0,0.0,3348,False,False
23,2020-05-31,7,PI,Barro Duro,2201408,city,16,227.53129,2,0,0,0.0,7032,False,False
